Unnamed: 0.1,Unnamed: 0,text,cluster,score,label
2742,2742,top,3.0,5.0,Positif
2749,2749,oke,3.0,5.0,Positif
2750,2750,update ujung udah transfer transaksi tak sih server pernah moga lot hasil guna gak gagal dikit benar beli aplikasi alhamdulillah akhir,3.0,4.0,Netral
2757,2757,hati,3.0,4.0,Netral
2758,2758,top pulsa mau malah langsung kok guna gagal blokir benar akun,3.0,2.0,Negatif
2762,2762,keren,3.0,5.0,Positif
2765,2765,oke la,3.0,4.0,Netral
2767,2767,lumayan,3.0,4.0,Netral
2769,2769,tidak sih malah login gimana error diupdate,3.0,1.0,Negatif
2770,2770,version update masuk malah kok invalid,3.0,2.0,Negatif
2773,2773,puas,3.0,5.0,Positif
2774,2774,yang tuju transfer tiap ribet nmr mau masa lain kalo kalau gin fitur baru bank aja,3.0,1.0,Negatif
2775,2775,udah ubah semua rekening kan kalau jadi harus gak dulu cabang buka bintang bank banget awal aku aktifasi aja,3.0,2.0,Negatif
2776,2776,terus perlu aman,3.0,5.0,Positif
2782,2782,kok gak aktifasi,3.0,2.0,Negatif
2783,2783,top tiba pulsa gara gagal coba blokir apa,3.0,1.0,Negatif
2785,2785,tidak nih kata gmn download appnya,3.0,3.0,Netral
2786,2786,untuk tuju transaksi tranfer susah sekali pake padahal online mudah,3.0,1.0,Negatif
2787,2787,tu transaksi tidak terlalu tapi ribet paham otp mudah mbanking masukin malah lama krn kan jangan donk bukan buat blokir akun,3.0,2.0,Negatif
2788,2788,terus temu masuk masa data aktivasi,3.0,1.0,Negatif
2790,2790,terus rekening nmr masukin masuk gagal,3.0,1.0,Negatif
2791,2791,terus susah padahal login loading jaring hp banking bank ala,3.0,1.0,Negatif
2792,2792,waktu transfer transaksi tidak riwayat otp ny mau lagi kode cm canggih blum aplikasi,3.0,1.0,Negatif
2793,2793,mungkin dulu daftar bank bagus,3.0,2.0,Negatif
2794,2794,pakai gak,3.0,1.0,Negatif
2797,2797,transfer bank,3.0,4.0,Netral
2798,2798,susah,3.0,1.0,Negatif
2799,2799,update gara blokir,3.0,1.0,Negatif
2800,2800,tidak saing ribet pilih mandiri lancar itnya goblok gin dengan bni belah bca bank banget aplikasi,3.0,1.0,Negatif
2801,2801,update terus sedikit salah blokir,3.0,1.0,Negatif
2802,2802,oke,3.0,3.0,Netral
2803,2803,update tiap terus suruh hari hadeh,3.0,4.0,Netral
2804,2804,update mulu,3.0,1.0,Negatif
2805,2805,lumayan lebih,3.0,4.0,Netral
2807,2807,update udah tidak pernah pake mbanking gilir butuh buka banget aktivasi,3.0,1.0,Negatif
2808,2808,update pakai minta gak,3.0,2.0,Negatif
2809,2809,update tidak ribet minta masak lama lagi kurang jadi baru bagus,3.0,2.0,Negatif
2810,2810,update terus minta akhir,3.0,4.0,Netral
2811,2811,udah tinggal tambah ny kalo jg fiturnya bagus,3.0,5.0,Positif
2814,2814,oke,3.0,5.0,Positif
2815,2815,transaksi tidak sm hp,3.0,3.0,Netral
2816,2816,blm ajar,3.0,4.0,Netral
2817,2817,terlalu ribet prose lama,3.0,1.0,Negatif
2818,2818,top,3.0,5.0,Positif
2819,2819,best,3.0,4.0,Netral
2820,2820,sumsel mantab layan bank,3.0,5.0,Positif
2821,2821,update tiap suruh mulu buka,3.0,3.0,Netral
2822,2822,update transaksi tidak terus susah suruh sudah perintah nyata jadi hari buka baru aplikasi,3.0,1.0,Negatif
2824,2824,mudah kode kasih dulu daftar cepat bank aktivasi,3.0,4.0,Netral
2825,2825,yang walaupun tlg tidak telpon tapi sumsel sudah selesai sama pernah perhati nmr nasabah masalah klu kenapa guna blum bank aplikasi angkat aja,3.0,5.0,Positif
2826,2826,terus,3.0,2.0,Negatif
2827,2827,update terus sih sekarang kok kemarin baru,3.0,4.0,Netral
2828,2828,lancar,3.0,5.0,Positif
2829,2829,sering lot jaring,3.0,4.0,Netral
2834,2834,swasta semua sama rek otomatis nasabah masuk malah keren kalah jadi gak bsb banking bank banget bagus aplikasi,3.0,5.0,Positif
2835,2835,gagal,3.0,1.0,Negatif
2839,2839,tingkat tidak pulsa layan hubung habis angkat aktivasi,3.0,1.0,Negatif
2840,2840,ngabisin mana kuota gak download dasar akun aktivasinya aja,3.0,2.0,Negatif
2841,2841,dlu coba,3.0,5.0,Positif
2842,2842,yang ulas tpi sumsel sdah rek punya oke nomor moga mobile manfaat makin maju langsung krna kantor kan kalian hp dulu daerah bsb beri bank banget aplikasi aktivasi,3.0,5.0,Positif
2843,2843,terus dong,3.0,5.0,Positif
2844,2844,tidak rekening pdahal mau masukin dah aktivasi,3.0,2.0,Negatif
2845,2845,tiap selalu rekening nomor mohon masuk guna data baik aktivasi,3.0,5.0,Positif
2848,2848,nomer lewat kalo gak datang daftar center call bank,3.0,1.0,Negatif
2852,2852,maju,3.0,1.0,Negatif
2853,2853,terus temu kok,3.0,1.0,Negatif
2854,2854,temu sumsel rekening punya padahal kalo gak data cara bank bagaimana babel app aplikasi aktivasi,3.0,5.0,Positif
2857,2857,simple,3.0,5.0,Positif
2860,2860,transaksi top sumsel sukses selalu puas mana layan kapan dlm dengan bantu bank banget babel,3.0,5.0,Positif
2861,2861,terus sumsel maju bank babel,3.0,3.0,Netral
2862,2862,yang tambah pln lain fitur bayar,3.0,5.0,Positif
2863,2863,keren cukup,3.0,5.0,Positif
2865,2865,yang temu rekening pake padahal nomor masuk ini gimana data daftar atm aplikasi aktivasi,3.0,1.0,Negatif
2866,2866,susah download,3.0,3.0,Netral
