;Unnamed: 0;text;cluster;score
1072;1072;sering ribet mulu mesti kalo error bank aplikasi;0.0;1.0
1073;1073;susah sangat login kecewa aplikasi;0.0;1.0
1074;1074;ulang tinggal terus suruh sm ribet mbanking jg jauh fitur dikit bank aktivasi;3.0;1.0
1075;1075;transfer tidak tiap sering selalu sedia paksa pake nak materai make lanjut lagi krna kerja keluar kata kantor jd harus gara gaji dlu dak buka blokir bank aplikasi aktivitas;3.0;1.0
1076;1076;yang waktu urus transfer tidak suruh sinyal sering selalu sedia saldo ribet pulsa potong minta mau malah kartu kapan kalo isi internet hp ganti dri bintang biaya balik bakal aktivasi;3.0;1.0
1077;1077;transaksi sih ilang ikut gimana gagal duit;3.0;1.0
1078;1078;yang waktu ulang terus sumsel sudah silah sedia perintah muncul mau masuk id daftar bank babel aktivasi;3.0;2.0
1079;1079;ulang suruh sedia mau masuk masa data bolak bank balik aktivasi;3.0;1.0
1080;1080;jelas ganggu gak bank aplikasi;0.0;1.0
1081;1081;ulang tutup terus sumsel solusi pakai materai masalah lupa kemudian jangan dekat datang daftar csnya bilang biasa baru bank babel apa akun aktivasi ada;3.0;5.0
1082;1082;ulang udah suruh padahal masak jelas gimana daftar aktivasi;3.0;2.0
1083;1083;ulang sulit sekali sangat mohon minta laku guna baik aplikasi aktivasi;0.0;1.0
1084;1084;yang urus ulang tunai tuju tidak terus temu tagih sy suruh semua sedia rek pindah pdhl pake nunggu nmr nih mau masuk langsung lagi krn kerja kartu jg jd jam hari hambat gimana eror data dana buat bolak bayar balik aktivasi akhir;3.0;2.0
1085;1085;aktivasi;3.0;1.0
1086;1086;tidak ribet mau dulu aplikasi apa aktivasi;0.0;1.0
1087;1087;ulang tahu sudah sm sering sedia lagi jg instal ikut bagaimana aplikasi aktivasi;3.0;2.0
1088;1088;ulang selalu parah malu login gagal banyak aktivasi;3.0;1.0
1089;1089;update tiba temu sumsel simcard padahal login kemaren gabisa babel aplikasi apa aktivitas;3.0;2.0
1090;1090;log bug baik aplikasi;2.0;1.0
1091;1091;tingkat terus terlalu tau simpel salah ribet pin mudah bsb blokir aplikasi akhir;0.0;1.0
1092;1092;pacak mudah lebih jadi bsb;3.0;5.0
1093;1093;login kok ingat gimana gak;3.0;1.0
1094;1094;temu sudah payah padahal nasabah login benar;3.0;1.0
1095;1095;wifi tiap pake mau lot login kalau;3.0;4.0
1096;1096;gabisa;3.0;1.0
1097;1097;ulang terus padahal aku aktivitas;3.0;1.0
1098;1098;ulang transaksi terima segera sedia perlu mohon minta kata kasih kan banking banget aktivasi;3.0;1.0
1099;1099;urus udah tuh transfer status sekian saldo rugi rb qris potong ngurus nasabah mau male malam lama kesel kan kalo kali kalau jgn jadi harus gak gagal cuma buat bikin bayar bawah bank aplikasi;3.0;1.0
1100;1100;ulang suruh sering sangat mobile login layan kecewa eror buruk benar banking aktivasi;3.0;1.0
1101;1101;tidak tiba sangat salah pin pernah padahal masuk kecewa kalau blokir aplikasi;3.0;1.0
1102;1102;update udah tingkat tidak tapi sudah sim server sama perlu pakai otp ny mungkin moga lot kartu kalau kadang jd internet hp hapus depan blm belum aplikasi;0.0;3.0
1103;1103;uang transaksi terima tapi sistem saldo pdahal pa lihat kurang kali gimana ganggu atm alami;3.0;1.0
1104;1104;top saldo pulsa payah kurang gagal;3.0;1.0
1105;1105;yang transfer tingkat tinggal tidak sudah sama rekening registrasi perban otomatis nomor mau masak lagi jauh gilir dulu daftar cek bsa blm aplikasi;3.0;1.0
1106;1106;pake padahal kesel jaring capek buat bagus aplikasi;0.0;1.0
1107;1107;transfer temu rekening mau lot eror bank aplikasi;0.0;1.0
1108;1108;transfer online baik;2.0;2.0
1109;1109;transfer mantap mahal;1.0;4.0
1110;1110;tidak sinyal masuk kok jaring banyak baik ala admin;3.0;1.0
1111;1111;sedia ribet rek nomor malah gilir bener aplikasi aktivasi;3.0;1.0
1112;1112;yang susah sangat guna aplikasi;0.0;2.0
1113;1113;waktu ulang punya payah mana malah kantor gak cabang apps apa aktivasi;3.0;1.0
1114;1114;signal login kan dpt dak bagus;3.0;1.0
1115;1115;udah terus pakai padahal orang masalah kata hp gimana ganggu cuma cara buat beda akun aku aja;3.0;1.0
1116;1116;mantap;1.0;5.0
1118;1118;ulang terus suruh sering kantor jauh banget aktivasi;3.0;3.0
1119;1119;udah terus sih gimana eror daftar;3.0;1.0
1120;1120;yang bintang;3.0;5.0
1121;1121;tidak kok download;3.0;3.0
1122;1122;yang udah transaksi tiap tagih sangat riwayat pake pakai muncul mulu masukin masa manual malah lewat kok kode kek kait jelas jd gitu gak dasar cuma bulan buat bayar banyak banking banget aplikasi aja;3.0;1.0
1123;1123;puas mohon konsumen jaring error baik;2.0;5.0
1124;1124;susah sekali kode ambil;3.0;2.0
1125;1125;ulang sangat registrasi perintah paksa online masuk lebih lalu kalau jangan guna gilir dulu diaktivasi daftar blokir bank banget baik aplikasi apknya akun;3.0;1.0
1126;1126;suruh sudah sinyal sering msh login jaring internet ganggu eror bug bnyak bagus aktivasi;3.0;1.0
1127;1127;terus hasil gak aplikasi aktivasi;0.0;1.0
1128;1128;yang utama upgrade sudah sistem sering sekali rasa pegawai pake ngurus msh mobile male maksimal layan lagi kurang kalau hubung gaji dong daerah blm banking bank;3.0;1.0
1129;1129;sangat bantu;1.0;5.0
1130;1130;update tiap mau masalah login jaring baru;3.0;4.0
1131;1131;transaksi nak langsung cuman blokir aplikasi akun;0.0;1.0
1132;1132;udah tpi tidak temu pdahal nasabah mau masuk malah kesel kesal daftar bikin baik aplikasi;3.0;1.0
1133;1133;token listrik lengkap lebih jadi beli bayar aplikasi;0.0;5.0
1134;1134;tunggu sangat lama dikit buruk buka blokir aplikasi;0.0;1.0
1135;1135;yang uang pulsa potong ngak mau masuk kali jadi hati;3.0;1.0
1137;1137;jelek banget;3.0;1.0
1139;1139;aplikasi;0.0;1.0
1140;1140;transfer terimakasih sumsel selalu saldo mudah lancar lain internet depan banking bank alhamdulillah ada;3.0;5.0
1141;1141;udah terlalu sinyal segala ribet pake otp ganggu aja;3.0;1.0
1142;1142;udah tidak tetep sinyal buka bagus;3.0;1.0
1143;1143;sinyal muda bukan;3.0;1.0
1144;1144;susah sekarang sekali perhati pakai dulu bsb;3.0;1.0
1145;1145;sulit sama padahal mau login kerja kendala jgn jelas jaring bagus;3.0;2.0
1146;1146;sangat buruk aplikasi;0.0;1.0
1147;1147;mohon kena baik akun;2.0;1.0
1148;1148;tapi perintah minim kelas kecewa fitur bank;3.0;1.0
1149;1149;selalu sekali online login lh lgi kadang eror baik apa;3.0;4.0
1150;1150;maksimal;3.0;4.0
1151;1151;buruk;3.0;3.0
1152;1152;sinyal padahal koneksi gak cek bagus aja;3.0;1.0
1153;1153;update tingkat padahal minta minggu mau jam dong diupdate ber baru aja admin;3.0;2.0
1154;1154;eror aplikasi;0.0;1.0
1155;1155;update aktivasi;3.0;1.0
1156;1156;transfer terimakasih mahal lebih biaya bank aktif;3.0;3.0
1157;1157;mantap;1.0;5.0
1158;1158;sering kualitas jaring ganggu;3.0;1.0
1159;1159;jelek erorr banget aplikasi;0.0;1.0
1160;1160;update sesuai jgn dengan dak bug banyak baik aplikasi;0.0;1.0
1161;1161;transaksi sudah sering selalu sedang saldo masuk layan kurang kali gak alami;3.0;2.0
1162;1162;ribet malah bukan bsb bikin bantu aplikasi;0.0;1.0
1163;1163;makin lebih belum baik;2.0;5.0
1164;1164;mantap;1.0;5.0
1165;1165;tuju tidak tetap terlalu tengah saldo ribet rb pulsa online nomor masuk klu kasih gagal cukup bintang benar beli aplikasi;3.0;1.0
1166;1166;terus sinyal kok force bagus;3.0;1.0
1167;1167;yang sinyal malah ko kata buka bsb apa;3.0;2.0
1168;1168;tempat selalu padahal masalah jaring eror bagus aplikasi;0.0;1.0
1169;1169;pdhl masalah lancar koneksi jaring cek bagus aja;3.0;1.0
1170;1170;tingkat sinyal masa kelas eror dong bug besar benah bank;3.0;2.0
1171;1171;terus sulit mau jaring gimana eror daftar aplikasi;3.0;1.0
1172;1172;eror;3.0;1.0
1173;1173;signal lah kalau deh bank;3.0;1.0
1174;1174;lot;3.0;1.0
1175;1175;selalu masalah aplikasi;0.0;1.0
1176;1176;mudah guna;1.0;4.0
1177;1177;wifi ulang tulis sinyal silah sendiri segera sedia rata pake padahal nasabah mau masalah login koneksi kalau jauh jaring internet cukup coba cepat cek blokir bank baik atas akun aktivasi;3.0;1.0
1178;1178;terus blokir;3.0;1.0
1179;1179;update tunggu buka bug baru banking aplikasi;0.0;1.0
1180;1180;yang transfer tidak tiba sya sih sering salah pa masuk malah lgi ko kenapa kecewa id error blokir akun;3.0;1.0
1181;1181;terus error aplikasi;0.0;1.0
1182;1182;selalu pa mau login keluar balik baik aplikasi aktivasi;0.0;1.0
1183;1183;sendiri saldo otp lagi kirim hilang eror bsb aplikasi;0.0;1.0
1184;1184;tidak sedia otp otomatis muda langsung kolom kalau jg jauh jangan hp blokir beberapa bank baca akun;3.0;2.0
1185;1185;ulang tidak sudah mau maju layan komentar kerja kalau jgn instal gimana donk daerah cuma bi bank baik baca aplikasi ak aja;0.0;1.0
1186;1186;tidak ribet potong pihak nih jadi error duit bank aplikasi ala;0.0;1.0
1187;1187;sendiri sekarang mulu mobile keluar buka bsb banking baik;3.0;2.0
1188;1188;susah sering lot login lh eror aplikasi;0.0;1.0
1189;1189;tanya tabung mau;3.0;4.0
1190;1190;yang tidak terus terang pihak muncul minggu hampir buka bsb biso baik aplikasi aku;0.0;2.0
1191;1191;transfer tidak doang cuma cek bug banyak aplikasi;0.0;1.0
1192;1192;tingkat aplikasi;0.0;5.0
1193;1193;ulang sering segera krna gak force bug awal aplikasi aktivasi;0.0;1.0
1194;1194;sendiri selalu keluar gak buka appnya;3.0;1.0
1195;1195;sangat registrasi otpnya kolom kode buruk baik;2.0;1.0
1196;1196;tidak tiba tiap selalu minggu log keluar aplikasi;3.0;1.0
1197;1197;update ngga malah login habis aplikasi;0.0;1.0
1198;1198;yang versi update tingkat sih pakai masa malah lgi gimana dong buka bawah android;3.0;1.0
1199;1199;sampah aplikasi;0.0;1.0
1200;1200;terus sinyal sih mau lot lancar kok gagal bener bagus aplikasi apa;0.0;1.0
1201;1201;update samsung mohon guna baru aplikasi;0.0;3.0
1202;1202;sangat mudah;1.0;1.0
1203;1203;wifi sinyal sering selalu produk paksa kasih jadi guna ganggu error bintang bilang ala;3.0;1.0
1204;1204;sering eror aplikasi;0.0;1.0
1205;1205;untuk transaksi terima sumselbabel sumsel sekali sangat mudah mbanking kasih bantu bank;1.0;5.0
1206;1206;nya blokir aplikasi aneh;0.0;1.0
1207;1207;swasta segera maju dong bug bsb biar bank aplikasi;0.0;2.0
1208;1208;ini hari;3.0;4.0
1209;1209;alhamdulillah;3.0;5.0
1210;1210;kasih gak buka bug bintang;3.0;5.0
1211;1211;yang sy sangat rata pernah pdhl pasu paling nasabah jauh harap buruk banking bank atas aplikasi;3.0;1.0
1212;1212;update selalu login henti aplikasi;0.0;1.0
1213;1213;tidak masuk log;3.0;1.0
1214;1214;ulang udah sdah padahal otp masuk kode hampir bulan;3.0;3.0
1215;1215;transper tlong saldo kurang gagal baik;3.0;1.0
1216;1216;pakai;3.0;4.0
1217;1217;yang ulang terang sudah selalu sama mandiri hasil dengan coba aktivasi;3.0;1.0
1218;1218;minggu buka aplikasi;0.0;1.0
1219;1219;update susah mau;3.0;4.0
1220;1220;terimakasih tahu sumsel sekali sama nasabah layan jadi coba bsb beri baik apa aktivasi;3.0;2.0
1221;1221;transfer repot lama jangan cepat bos bank baik atm;3.0;5.0
1222;1222;sumsel sekali percaya nasabah log kecewa kayak kalau instal habis bos bank;3.0;1.0
1223;1223;best bank;3.0;5.0
1224;1224;udah sekali segala saat ribet pakai mudah mbanking krn kalau hp guna gin gak fungsi emang butuh baru bank banget ak;3.0;1.0
1225;1225;aktivasi;3.0;1.0
1226;1226;sya hp buka;3.0;1.0
1227;1227;ulang terus solusi sedang ngak nak mau masuk loading kalau instal gimana baru aplikasi;3.0;1.0
1228;1228;terus gimana bug;3.0;1.0
1229;1229;terus sekarang gx gak buka;3.0;1.0
1230;1230;ujung transfer tetep sering saldo ribet pulsa nya masuk malah lalu kurang kek kan kalo jadi isi hr gin gak bikin bank app;3.0;2.0
1231;1231;malah kok gimana enggak buka baru aplikasi;0.0;1.0
1232;1232;urus ulang tapi padahal otp kode dpt bank aktivasi;3.0;1.0
1233;1233;update segera masalah kembang kalo baik aplikasi apknya;0.0;1.0
1234;1234;transaksi sangat praktis lalu bantu;1.0;5.0
1235;1235;mantab;3.0;5.0
1236;1236;sering lot error baik;2.0;1.0
1237;1237;tulis sm masuk gak aktivasi;3.0;1.0
1238;1238;parah login gak bug;3.0;2.0
1239;1239;ulang tapi muncul kode gak aktivasi;3.0;1.0
1240;1240;ulang kecewa instal gak buka bug aplikasi ada;0.0;1.0
1241;1241;yang usah urus tunai tidak tiba tarik sukses sering selalu satu ribet pay padahal org online masalah mana lapor kurang kerja kecewa kalau jadi hp hati ganti gak download dana cuma bulan bukan blokir bintang benar banyak banking bangking baik aja;3.0;5.0
1242;1242;tolong baik;2.0;1.0
1243;1243;mohon minta mbanking masalah langsung kali buka bug baru bantu;3.0;2.0
1244;1244;update mohon guna bug baru baik;2.0;4.0
1245;1245;tempat listrik dong depan buat bayar admin;3.0;5.0
1246;1246;ulang tetep solusi sampe sama padahal ngak memang masalah malah kali kalau install csnya coba bilang beberapa bahkan aplikasi android aktivasi aja;3.0;1.0
1247;1247;bug banyak;3.0;1.0
1248;1248;tidak terus rekening pernah mulu malah jadi hp gagal force cek belum baharu aplikasi;3.0;1.0
1249;1249;upgrade aplikasi android;0.0;2.0
1250;1250;uang tingkat sangat pa mau masuk lagi kualitas kasih kan kalau dong cek bintang baru bantu baik akun;3.0;2.0
1251;1251;padahal masuk masalah lancar koneksi jaring;3.0;1.0
1252;1252;sangat bantu;1.0;5.0
1253;1253;ny ngga buka bug aplikasi;0.0;2.0
1254;1254;tidak kali dong coba bsa aktivasi;3.0;1.0
1255;1255;uninstal sendiri masuk keluar bsb aplikasi apa;0.0;1.0
1256;1256;ulang aktivasi;3.0;1.0
1257;1257;segera buka bug baik aplikasi;2.0;2.0
1258;1258;yang transfer tahun swasta sedia sama pilih kalah jgn fast bi baru bank;3.0;3.0
1259;1259;update ulang muncul laku kode guna baru aplikasi aktivasi;0.0;2.0
1260;1260;yang uninstal ulang tingkat tetap padahal otp masuk lgi kode instal daftar aktivasi;3.0;1.0
1261;1261;sering error;3.0;1.0
1262;1262;salah registrasi pa online nomor min mau masuk krn jadi ganti gak daftar;3.0;1.0
1263;1263;update mohon layan hp android aktivasi;3.0;5.0
1264;1264;sm prose mentok kirim aktivasi;3.0;1.0
1265;1265;yang ulang tau solusi gak aktivasi;3.0;5.0
1266;1266;uang qris potong pakek nih mobile masuk mana kali cacat bsb bayar aplikasi;3.0;1.0
1267;1267;mantap;1.0;4.0
1268;1268;ulang sulit selalu kantor cabang aplikasi aktivasi;0.0;1.0
1269;1269;udah tutup tunggu tidak tanya sih sering selalu sekali saing respon paling padahal mobile memang mau malah mahal layan kata kasih kantor kalau jam gratis email center buruk biaya banking bank baik apa antri aktivasi;3.0;1.0
1270;1270;top tanggung saldo padahal minggu masuk lapor kurang jawab guna gagal bsb blum bank aplikasi apa;0.0;1.0
1272;1272;yang tidak tiap sih malam luar login lambat kok jam fitur atas;3.0;1.0
1273;1273;ujung tpi terus sering sendiri sama ny mudah lambat kembang keluar gak eror developer bukan biar atm aplikasi apknya aja;3.0;1.0
1274;1274;perban buruk aplikasi;0.0;1.0
1275;1275;sampe ribet pagi malah ikut hp hati ganti eh dari center buat buang aplikasi aktivasinya aja;0.0;1.0
1276;1276;transfer kali gara appnya;3.0;1.0
1277;1277;ny mau kurang bingung banyak apa aku;3.0;1.0
1278;1278;tempat sm pakai kode hp ganti gak dari aplikasi aktivasi;0.0;2.0
1279;1279;tpi tlong terus sering respon otp lebih kurang gagal erorr cepat baik aplikasi aktivasi;3.0;1.0
1280;1280;tiba terus padahal pa malah hapus gak download diaktivasi blokir aplikasi apa akun;0.0;1.0
1281;1281;rekening padahal nomor kartu buka bener aktivasi;3.0;3.0
1282;1282;usah tidak tetap sudah pdhl parah pake otpnya mending masuk kode hari guna download dah buruk blokir bener baru banget ala aja;3.0;1.0
1283;1283;samsung pa hp coba aktivasi;3.0;3.0
1284;1284;tpi tidak sya sudah sm semua sampe padahal mau masuk hapus gak dlu data bug bintang beri atas aktivasi;3.0;1.0
1285;1285;susah sangat maupun mau komplain kantor email buruk baik aja;3.0;1.0
1286;1286;tpi tidak tempat sm mulu mau masuk masa kemaren gagal dong cuma buat baik aplikasi aktivasi aja;0.0;1.0
1287;1287;masuk bsb akun;3.0;2.0
1288;1288;suka;3.0;5.0
1289;1289;voucher transaksi selalu pulsa payah paling padahal mbanking masuk eror debet;3.0;1.0
1290;1290;suruh periksa mulu jaring buka benerin banking bank aplikasi aman aja;0.0;1.0
1291;1291;panjang erorr;3.0;1.0
1292;1292;ulang tanggung masuk kok jawab gimana gak cara bangking aplikasi apa aktivasi;3.0;1.0
1293;1293;tiba temu sama pesan pertama percaya padahal nya nasabah mbanking masalah login lalu kali jadi guna bsb beberapa aplikasi;0.0;1.0
1294;1294;transaksi terus sekali sangat perhati otp nyaman nasabah mulai moga lihat lengkap lebih lama laku lagi kembang guna fiturnya depan bsb baik aplikasi aman;0.0;5.0
1295;1295;uang transfer saldo online luar lot kurang kerja jam gagal cukup banyak bank aplikasi;0.0;1.0
1296;1296;sangat bantu;1.0;5.0
1297;1297;tambah pulsa pln fitur beli;3.0;3.0
1298;1298;yang ulang sudah sim padahal otpnya otomatis mbanking maaf laku kartu isi guna belum aplikasi aktivasi;3.0;2.0
1299;1299;sumsel sama saldo pulsa potong pakai ngisi mobile minggu masuk lapor kata kali hari coba beli banking bank;3.0;1.0
1300;1300;transfer sangat pagi mau loading buka aplikasi;0.0;1.0
1301;1301;uda transfer tidak saldo pay minim minggu menu masuk hari go gagal bri aja;3.0;1.0
1302;1302;skrg saldo pulsa masuk kurang isi enggak;3.0;2.0
1303;1303;susah sama ribet pa nyata nasabah masalah login download cek baru;3.0;1.0
1304;1304;lot;3.0;1.0
1305;1305;yang pulsa nomor ngak malah kirim hilang gopay dana barusan;3.0;5.0
1306;1306;mantap;1.0;5.0
1307;1307;lh bgus;3.0;5.0
1308;1308;jelek;3.0;1.0
1309;1309;pakai padahal minta lot login kode jaring hilang baru baik akun aktivasi;3.0;1.0
1310;1310;siap layan konsumen kalau jangan bikin aplikasi;0.0;1.0
1311;1311;udah tiap sedia mulu mau login bulan aktivasi;3.0;2.0
1312;1312;mungkin lebih guna bayar;3.0;5.0
1313;1313;good;1.0;5.0
1314;1314;terang paket jumlah data beli;3.0;2.0
1315;1315;transfer tidak cacat bank aplikasi;0.0;1.0
1316;1316;tlong tidak kenapa donk aktivasi;3.0;1.0
1317;1317;terus mau error buka;3.0;1.0
1318;1318;udah top kalo bintang;3.0;3.0
1319;1319;transfer tidak bank apknya;3.0;1.0
